,,,style,page load,item click,item id,user id,time to complete
2020-10-24T05:33:25.168436+00:00,app[web.1]:,AB_TESTING:,C,1603517604772.00,0.00,0,zsvhggnrw,0
2020-10-24T05:33:29.689844+00:00,app[web.1]:,AB_TESTING:,B,1603517609291.00,0.00,0,zsvhggnrw,0
2020-10-24T06:43:30.651130+00:00,app[web.1]:,AB_TESTING:,B,1603521809840.00,0.00,0,kyiqqnykiy,0
2020-10-24T06:44:28.609592+00:00,app[web.1]:,AB_TESTING:,B,1603521868457.00,0.00,0,kyiqqnykiy,0
2020-10-24T06:47:18.848542+00:00,app[web.1]:,AB_TESTING:,B,1603522038714.00,0.00,0,kyiqqnykiy,0
2020-10-24T06:47:27.070466+00:00,app[web.1]:,AB_TESTING:,B,1603522038714.00,1603522046934.00,mp4,kyiqqnykiy,8220
2020-10-24T06:47:30.766499+00:00,app[web.1]:,AB_TESTING:,B,1603522038714.00,1603522050614.00,mp4,kyiqqnykiy,11900
2020-10-24T06:47:37.325891+00:00,app[web.1]:,AB_TESTING:,C,1603522057194.00,0.00,0,kyiqqnykiy,0
2020-10-24T06:47:44.611489+00:00,app[web.1]:,AB_TESTING:,B,1603522038714.00,1603522064470.00,mp4,kyiqqnykiy,25756
2020-10-24T06:47:46.261334+00:00,app[web.1]:,AB_TESTING:,B,1603522038714.00,1603522066111.00,mp4,kyiqqnykiy,27397
2020-10-24T06:47:53.203896+00:00,app[web.1]:,AB_TESTING:,A,1603522073068.00,0.00,0,kyiqqnykiy,0
2020-10-24T06:48:01.531734+00:00,app[web.1]:,AB_TESTING:,A,1603522073068.00,1603522081390.00,mp3,kyiqqnykiy,8322
2020-10-24T06:48:02.821139+00:00,app[web.1]:,AB_TESTING:,A,1603522073068.00,1603522082675.00,mp4,kyiqqnykiy,9607
2020-10-24T06:48:04.512221+00:00,app[web.1]:,AB_TESTING:,C,1603522084377.00,0.00,0,kyiqqnykiy,0
2020-10-24T07:57:39.155471+00:00,app[web.1]:,AB_TESTING:,A,1603526296614.00,0.00,0,shyyzcwu,0
2020-10-24T08:01:41.178208+00:00,app[web.1]:,AB_TESTING:,A,1603526499166.00,0.00,0,prwjvwd,0
2020-10-24T08:01:48.417647+00:00,app[web.1]:,AB_TESTING:,A,1603526499166.00,1603526506437.00,mp1,prwjvwd,7271
2020-10-24T08:01:52.074171+00:00,app[web.1]:,AB_TESTING:,A,1603526499166.00,1603526510074.00,mp2,prwjvwd,10908
2020-10-24T08:01:54.634582+00:00,app[web.1]:,AB_TESTING:,A,1603526499166.00,1603526512618.00,mp3,prwjvwd,13452
2020-10-24T08:01:57.130506+00:00,app[web.1]:,AB_TESTING:,A,1603526499166.00,1603526515142.00,mp4,prwjvwd,15976
2020-10-24T08:01:58.666450+00:00,app[web.1]:,AB_TESTING:,A,1603526499166.00,1603526516646.00,mp4,prwjvwd,17480
2020-10-24T08:02:03.984838+00:00,app[web.1]:,AB_TESTING:,A,1603526499166.00,1603526521993.00,mp1,prwjvwd,22827
2020-10-24T08:02:06.165047+00:00,app[web.1]:,AB_TESTING:,A,1603526499166.00,1603526524161.00,mp2,prwjvwd,24995
2020-10-24T08:02:08.492762+00:00,app[web.1]:,AB_TESTING:,A,1603526499166.00,1603526526473.00,mp3,prwjvwd,27307
2020-10-24T08:02:11.772196+00:00,app[web.1]:,AB_TESTING:,A,1603526499166.00,1603526529757.00,mp4,prwjvwd,30591
2020-10-24T08:02:13.590714+00:00,app[web.1]:,AB_TESTING:,A,1603526499166.00,1603526531589.00,mp4,prwjvwd,32423
2020-10-24T08:02:15.863390+00:00,app[web.1]:,AB_TESTING:,A,1603526499166.00,1603526533877.00,mp4,prwjvwd,34711
2020-10-24T08:02:18.457273+00:00,app[web.1]:,AB_TESTING:,C,1603526536481.00,0.00,0,prwjvwd,0
2020-10-24T08:02:25.810811+00:00,app[web.1]:,AB_TESTING:,A,1603526543820.00,0.00,0,prwjvwd,0
2020-10-24T08:02:35.423979+00:00,app[web.1]:,AB_TESTING:,C,1603526553433.00,0.00,0,prwjvwd,0
2020-10-24T08:02:37.207392+00:00,app[web.1]:,AB_TESTING:,A,1603526555189.00,0.00,0,prwjvwd,0
2020-10-24T08:03:00.758132+00:00,app[web.1]:,AB_TESTING:,B,1603526578791.00,0.00,0,prwjvwd,0
2020-10-24T08:03:05.095972+00:00,app[web.1]:,AB_TESTING:,B,1603526578791.00,1603526583094.00,mp1,prwjvwd,4303
2020-10-24T08:03:07.027797+00:00,app[web.1]:,AB_TESTING:,B,1603526578791.00,1603526585023.00,mp2,prwjvwd,6232
2020-10-24T08:03:09.425903+00:00,app[web.1]:,AB_TESTING:,B,1603526578791.00,1603526587431.00,mp4,prwjvwd,8640
2020-10-24T08:03:11.536936+00:00,app[web.1]:,AB_TESTING:,B,1603526578791.00,1603526589533.00,mp3,prwjvwd,10742
2020-10-24T08:03:13.133829+00:00,app[web.1]:,AB_TESTING:,B,1603526578791.00,1603526591118.00,mp4,prwjvwd,12327
2020-10-24T08:03:15.014119+00:00,app[web.1]:,AB_TESTING:,B,1603526578791.00,1603526593009.00,mp3,prwjvwd,14218
2020-10-24T08:03:17.999435+00:00,app[web.1]:,AB_TESTING:,B,1603526578791.00,1603526595970.00,mp2,prwjvwd,17179
2020-10-24T08:03:20.726616+00:00,app[web.1]:,AB_TESTING:,C,1603526598756.00,0.00,0,prwjvwd,0
2020-10-24T08:03:24.256859+00:00,app[web.1]:,AB_TESTING:,B,1603526602285.00,0.00,0,prwjvwd,0
2020-10-24T08:03:29.106750+00:00,app[web.1]:,AB_TESTING:,C,1603526607106.00,0.00,0,prwjvwd,0
2020-10-24T08:03:30.166364+00:00,app[web.1]:,AB_TESTING:,B,1603526608173.00,0.00,0,prwjvwd,0
2020-10-24T08:21:40.222618+00:00,app[web.1]:,AB_TESTING:,A,1603527698858.00,0.00,0,ihqjxpuwm,0
2020-10-24T08:21:57.042288+00:00,app[web.1]:,AB_TESTING:,A,1603527698858.00,1603527715673.00,mp1,ihqjxpuwm,16815
2020-10-24T08:22:17.898702+00:00,app[web.1]:,AB_TESTING:,C,1603527736544.00,0.00,0,ihqjxpuwm,0
2020-10-24T08:22:24.036728+00:00,app[web.1]:,AB_TESTING:,A,1603527742677.00,0.00,0,ihqjxpuwm,0
2020-10-24T08:22:26.662818+00:00,app[web.1]:,AB_TESTING:,C,1603527745256.00,0.00,0,ihqjxpuwm,0
2020-10-24T08:22:28.838078+00:00,app[web.1]:,AB_TESTING:,A,1603527747476.00,0.00,0,ihqjxpuwm,0
2020-10-24T08:22:35.237705+00:00,app[web.1]:,AB_TESTING:,A,1603527747476.00,1603527753877.00,mp1,ihqjxpuwm,6401
